Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,AvgPricePerRoom,LotArea_Efficiency,HouseAge,YearsSinceRemod,AvgBldgTypePrice
708,120.0,RL,48.0,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5.0,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,Gd,TA,PConc,Gd,TA,No,GLQ,863,Unf,0,461,1324,GasA,Ex,Y,SBrkr,1324,0,0,1324,1,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006.0,Fin,2,550,TA,TA,Y,192,38.0,0,0,0.0,0,None,None,None,0,12,2009,WD,Normal,254000,42333.333333333336,0.0009615384615384616,18,3,185109.94845360826
709,60.0,RL,65.0,9018,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5.0,2007,2007,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,728,728,GasA,Ex,Y,SBrkr,728,728,0,1456,0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2007.0,Fin,2,400,TA,TA,Y,100,24.0,0,0,0.0,0,None,None,None,0,7,2007,New,Partial,179540,22442.5,0.0008871146595697493,17,0,195814.3010989011
710,20.0,RL,69.0,7162,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7.0,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkCmn,41.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,876,876,GasA,TA,Y,SBrkr,904,0,0,904,0,0.0,1,0,3,1,TA,6,Typ,0,None,Attchd,1966.0,Unf,1,408,TA,TA,Y,0,0.0,0,0,0.0,0,None,MnPrv,None,0,12,2008,WD,Abnorml,109900,18316.666666666668,0.0008377548170901983,58,42,195814.3010989011
711,30.0,RL,56.0,4130,Pave,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,6.0,1935,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0,Unf,0,270,270,GasA,Gd,Y,SBrkr,729,0,0,729,0,0.0,1,0,2,1,TA,5,Maj2,0,None,None,1935.0,None,0,0,None,None,N,0,0.0,0,0,0.0,0,None,None,None,0,7,2008,WD,Normal,52000,10400.0,0.0012106537530266344,89,5,195814.3010989011
713,120.0,RL,40.0,4671,Pave,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5.0,1988,1989,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,767,Unf,0,461,1228,GasA,Gd,Y,SBrkr,1228,0,0,1228,1,0.0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,1988.0,Fin,2,472,TA,TA,Y,168,120.0,0,0,0.0,0,None,None,None,0,10,2008,WD,Normal,189000,37800.0,0.001070434596446157,36,19,185109.94845360826
714,160.0,RL,60.0,9873,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,2fmCon,1Story,4,5.0,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,160.0,TA,TA,CBlock,TA,TA,Av,ALQ,789,Unf,0,171,960,GasW,TA,N,SBrkr,960,0,0,960,1,0.0,1,0,3,1,TA,6,Typ,0,None,Detchd,1970.0,Unf,2,576,TA,TA,Y,0,175.04999999999995,0,0,0.0,0,None,None,None,0,5,2006,WD,Normal,129000,21500.0,0.0006077180188392585,54,36,124247.36842105263
715,60.0,RL,69.0,13517,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,2Story,6,8.0,1976,2005,Gable,CompShg,HdBoard,Plywood,BrkFace,289.0,Gd,TA,CBlock,TA,TA,No,GLQ,533,Unf,0,192,725,GasA,Ex,Y,SBrkr,725,754,0,1479,0,0.0,2,1,3,1,Gd,6,Typ,0,None,Attchd,1976.0,RFn,2,475,TA,TA,Y,0,44.0,0,0,0.0,0,None,None,None,0,3,2010,WD,Normal,130500,21750.0,0.00044388547754679295,48,5,195814.3010989011
716,20.0,RL,78.0,10140,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5.0,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,174.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,1064,1064,GasA,TA,Y,SBrkr,1350,0,0,1350,0,0.0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1974.0,RFn,2,478,TA,TA,Y,0,0.0,0,0,0.0,0,None,MnPrv,None,0,8,2009,WD,Normal,165000,23571.428571428572,0.0006903353057199211,50,35,195814.3010989011
718,20.0,RL,80.0,10000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6.0,1973,2000,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,1084,Unf,0,92,1176,GasA,Gd,Y,SBrkr,1178,0,0,1178,0,1.0,1,1,3,1,Gd,5,Typ,1,Fa,Attchd,1973.0,Unf,2,439,TA,TA,Y,224,0.0,0,0,0.0,0,None,MnPrv,None,0,11,2008,WD,Normal,157000,31400.0,0.0005,51,8,195814.3010989011
720,20.0,RL,69.0,9920,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6.0,1969,1969,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,523,Unf,0,448,971,GasA,TA,Y,SBrkr,971,0,0,971,0,0.0,1,1,3,1,TA,5,Typ,1,Po,Attchd,1969.0,Unf,1,300,TA,TA,Y,0,0.0,0,0,0.0,0,None,None,None,0,5,2006,WD,Normal,128500,25700.0,0.0005040322580645161,55,37,195814.3010989011
722,120.0,RM,69.0,4426,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5.0,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Av,GLQ,662,Unf,0,186,848,GasA,Ex,Y,SBrkr,848,0,0,848,1,0.0,1,0,1,1,Gd,3,Typ,0,None,Attchd,2004.0,RFn,2,420,TA,TA,Y,160,0.0,0,0,0.0,0,None,None,None,0,5,2010,WD,Normal,143000,47666.666666666664,0.0006778129236330773,20,6,185109.94845360826
723,20.0,RL,70.0,8120,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7.0,1970,1970,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,191,Unf,0,673,864,GasA,Ex,Y,SBrkr,864,0,0,864,0,0.0,1,0,3,1,TA,5,Typ,0,None,Detchd,1994.0,Unf,2,463,TA,TA,Y,0,0.0,0,0,0.0,0,None,None,None,0,7,2009,WD,Normal,124500,24900.0,0.0006157635467980296,54,39,195814.3010989011
724,50.0,RL,60.0,8172,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,6.0,1954,1972,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,941,941,GasA,Ex,Y,SBrkr,997,473,0,1470,0,0.0,2,0,4,1,TA,7,Typ,0,None,Detchd,1958.0,Unf,1,548,TA,TA,Y,0,0.0,0,0,156.0,0,None,None,None,0,5,2008,WD,Normal,135000,19285.714285714286,0.0008565834557023984,70,36,195814.3010989011
725,20.0,RL,86.0,13286,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,9,5.0,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,340.0,Ex,TA,PConc,Ex,TA,No,GLQ,1234,Unf,0,464,1698,GasA,Ex,Y,SBrkr,1698,0,0,1698,1,0.0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2007.0,Fin,3,768,TA,TA,Y,327,64.0,0,0,0.0,0,None,None,None,0,2,2009,WD,Normal,320000,40000.0,0.0006021375884389584,17,1,195814.3010989011
727,20.0,RL,69.0,21695,Pave,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,8.0,1988,2007,Hip,CompShg,Wd Sdng,Plywood,BrkFace,260.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,808,Unf,0,72,880,GasA,Ex,Y,SBrkr,1680,0,0,1680,1,0.0,2,0,3,1,Gd,5,Typ,1,Gd,Attchd,1988.0,Fin,2,540,TA,TA,Y,292,44.0,0,182,0.0,0,None,None,None,0,12,2009,WD,Normal,222000,44400.0,0.00023046784973496196,36,2,195814.3010989011
728,20.0,RL,64.0,7314,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5.0,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,82.0,Gd,TA,PConc,Gd,TA,Av,GLQ,724,Unf,0,508,1232,GasA,Ex,Y,SBrkr,1232,0,0,1232,1,0.0,2,0,2,1,Gd,6,Typ,0,None,Attchd,2007.0,RFn,2,632,TA,TA,Y,132,0.0,0,0,0.0,0,None,None,None,0,2,2009,WD,Normal,194500,32416.666666666668,0.0008203445447087777,17,2,195814.3010989011
729,90.0,RL,85.0,11475,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5.0,1958,1958,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1584,1584,GasA,TA,Y,SBrkr,1776,0,0,1776,1,0.0,2,0,4,2,TA,9,Typ,0,None,Detchd,1968.0,Unf,3,888,TA,TA,Y,0,25.0,0,0,0.0,0,None,None,None,0,7,2009,COD,Abnorml,110000,12222.222222222223,0.000784313725490196,66,51,132796.58333333334
731,120.0,RL,39.0,5389,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5.0,1995,1996,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1180,Unf,0,415,1595,GasA,Ex,Y,SBrkr,1616,0,0,1616,1,0.0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1995.0,RFn,2,608,TA,TA,Y,237,152.0,0,0,0.0,0,None,None,None,0,3,2010,WD,Normal,236500,47300.0,0.0009278159213212099,29,14,185109.94845360826
732,80.0,RL,73.0,9590,Pave,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,SLvl,7,5.0,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,Gd,TA,PConc,Ex,TA,Av,GLQ,786,Unf,0,82,868,GasA,Ex,Y,SBrkr,1146,0,0,1146,1,0.0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2003.0,Fin,2,438,TA,TA,Y,160,22.0,0,0,0.0,0,None,None,None,0,5,2007,WD,Normal,187500,31250.0,0.0006256517205422315,21,4,195814.3010989011
733,60.0,RL,75.0,11404,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5.0,1998,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,Av,ALQ,252,Unf,0,901,1153,GasA,Ex,Y,SBrkr,1153,878,0,2031,0,0.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1998.0,Fin,2,541,TA,TA,Y,192,84.0,0,0,0.0,0,None,None,None,0,7,2008,WD,Normal,222500,27812.5,0.0007015082427218519,26,9,195814.3010989011
734,20.0,RL,80.0,10000,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6.0,1961,1983,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,594,Unf,0,270,864,GasA,Ex,Y,SBrkr,1144,0,0,1144,1,0.0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1961.0,RFn,1,264,TA,TA,Y,165,0.0,0,0,0.0,0,None,GdWo,Shed,400,3,2009,WD,Normal,131400,21900.0,0.0006,63,26,195814.3010989011
735,20.0,RL,69.0,8978,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5.0,1968,1968,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,948,948,GasA,TA,Y,SBrkr,948,0,0,948,0,0.0,1,0,3,1,TA,6,Typ,0,None,Attchd,1968.0,Unf,1,300,TA,TA,Y,147,0.0,0,0,0.0,0,None,None,None,0,5,2007,WD,Family,108000,18000.0,0.0006683002895967921,56,39,195814.3010989011
736,75.0,RM,60.0,10800,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,7.0,1914,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Rec,390,Unf,0,490,880,GasW,Fa,N,SBrkr,880,888,0,1768,0,0.0,1,1,2,1,TA,6,Typ,2,TA,Detchd,1914.0,Unf,2,320,TA,TA,N,0,175.04999999999995,0,0,0.0,0,None,None,None,0,10,2006,WD,Normal,163000,27166.666666666668,0.0005555555555555556,110,36,195814.3010989011
737,90.0,RL,60.0,8544,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4.0,1950,1950,Gable,CompShg,Stucco,Stone,None,0.0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,Gd,N,FuseF,1040,0,0,1040,0,0.0,2,0,2,2,TA,6,Typ,0,None,Detchd,1949.0,Unf,2,400,TA,TA,Y,0,0.0,0,0,0.0,0,None,None,None,0,7,2006,WD,Normal,93500,15583.333333333334,0.0007022471910112359,74,56,132796.58333333334
738,60.0,RL,72.0,10463,Pave,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5.0,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,893,893,GasA,Ex,Y,SBrkr,901,900,0,1801,0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2005.0,Fin,3,800,TA,TA,Y,0,116.0,0,0,0.0,0,None,None,None,0,6,2006,WD,Normal,239900,29987.5,0.0007645990633661474,19,1,195814.3010989011
739,90.0,RL,60.0,10800,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5.0,1987,1988,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,1200,Unf,0,0,1200,GasA,TA,Y,SBrkr,1200,0,0,1200,3,0.0,3,0,3,1,TA,5,Typ,0,None,None,1987.0,None,0,0,None,None,Y,120,0.0,0,0,0.0,0,None,None,None,0,3,2009,WD,Alloca,179000,35800.0,0.000462962962962963,37,21,132796.58333333334
740,60.0,RL,65.0,9313,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5.0,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,864,864,GasA,Ex,Y,SBrkr,864,864,0,1728,0,0.0,2,1,3,1,Gd,7,Typ,0,None,Attchd,2004.0,RFn,2,572,TA,TA,Y,187,56.0,0,0,0.0,0,None,None,None,0,4,2009,WD,Normal,190000,27142.85714285714,0.0007516374959733705,20,5,195814.3010989011
742,20.0,RL,65.0,6768,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,6,8.0,1961,1996,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,Mn,GLQ,832,Unf,0,80,912,GasA,Gd,Y,SBrkr,912,0,0,912,1,1.0,1,0,3,1,Gd,5,Typ,0,None,Detchd,1962.0,Unf,1,288,TA,TA,Y,168,0.0,0,0,0.0,0,None,GdPrv,None,0,5,2008,WD,Normal,142000,28400.0,0.0007387706855791962,63,12,195814.3010989011
743,20.0,RL,65.0,8450,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5.0,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1349,1349,GasA,Ex,Y,SBrkr,1349,0,0,1349,0,0.0,2,0,3,1,TA,6,Typ,0,None,Attchd,2000.0,Unf,2,539,TA,TA,Y,120,55.0,0,0,0.0,0,None,GdPrv,None,0,12,2007,WD,Normal,179000,29833.333333333332,0.0007100591715976331,24,6,195814.3010989011
744,80.0,RL,70.0,12886,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6.0,1963,1999,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,444,Unf,0,76,520,GasA,Ex,Y,SBrkr,1464,0,0,1464,0,1.0,2,0,3,1,TA,6,Min2,1,TA,Attchd,1997.0,RFn,2,480,TA,TA,Y,302,0.0,0,0,100.0,0,None,None,None,0,10,2009,WD,Normal,175000,29166.666666666668,0.0004656216048424647,61,10,195814.3010989011
747,60.0,RL,69.0,8795,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5.0,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,300,Unf,0,652,952,GasA,Ex,Y,SBrkr,980,1276,0,2256,0,0.0,2,1,4,1,Gd,8,Typ,1,TA,BuiltIn,2000.0,Fin,2,554,TA,TA,Y,224,54.0,0,0,0.0,0,None,None,None,0,4,2009,WD,Normal,236000,29500.0,0.0009096077316657191,24,9,195814.3010989011
751,50.0,RM,55.0,8800,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,7.0,1910,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,576,576,GasA,Gd,Y,SBrkr,792,348,0,1140,0,0.0,1,0,3,1,TA,7,Min2,0,None,None,1910.0,None,0,0,None,None,N,0,160.0,0,0,0.0,0,None,None,None,0,6,2010,WD,Normal,96500,13785.714285714286,0.0007954545454545455,114,6,195814.3010989011
752,60.0,RL,69.0,7750,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5.0,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,660,660,GasA,Ex,Y,SBrkr,660,660,0,1320,0,0.0,2,1,3,1,Gd,6,Typ,0,None,Attchd,2003.0,Fin,2,400,TA,TA,Y,0,48.0,0,0,0.0,0,None,None,None,0,8,2007,WD,Normal,162000,27000.0,0.0007741935483870968,21,4,195814.3010989011
753,20.0,RL,79.0,9236,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5.0,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,Gd,GLQ,1200,Unf,0,279,1479,GasA,Ex,Y,SBrkr,1494,0,0,1494,1,0.0,2,0,3,1,Gd,6,Typ,0,None,Attchd,1997.0,RFn,2,576,TA,TA,Y,168,27.0,0,0,0.0,0,None,None,None,0,7,2006,WD,Normal,217000,36166.666666666664,0.00064963187527068,27,9,195814.3010989011
754,60.0,RL,80.0,10240,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5.0,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,178.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,1030,1030,GasA,Gd,Y,SBrkr,1038,1060,0,2098,0,0.0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,2005.0,RFn,3,878,TA,TA,Y,192,52.0,0,0,0.0,0,None,None,None,0,3,2006,WD,Normal,275500,34437.5,0.00078125,19,1,195814.3010989011
756,160.0,FV,35.95,3230,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5.0,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,894.0,TA,TA,PConc,Gd,TA,No,GLQ,381,Unf,0,348,729,GasA,Gd,Y,SBrkr,742,729,0,1471,0,0.0,2,1,3,1,TA,6,Typ,0,None,Detchd,1999.0,Unf,2,440,TA,TA,Y,0,24.0,0,0,0.0,0,None,None,None,0,3,2009,WD,Normal,172500,28750.0,0.0018575851393188853,25,10,185109.94845360826
757,60.0,RL,68.0,10769,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5.0,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,20,Unf,0,846,866,GasA,Ex,Y,SBrkr,866,902,0,1768,0,0.0,2,1,3,1,Gd,7,Typ,0,None,Attchd,2007.0,RFn,2,578,TA,TA,Y,144,105.0,0,0,0.0,0,None,None,None,0,4,2009,WD,Normal,212000,30285.714285714286,0.0006500139288699043,17,2,195814.3010989011
758,60.0,RL,69.0,11616,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,5.0,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkCmn,328.0,TA,TA,CBlock,TA,TA,Mn,Rec,438,Unf,0,234,672,GasA,TA,Y,SBrkr,672,714,0,1386,0,0.0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1978.0,Fin,2,440,TA,TA,Y,335,0.0,0,0,0.0,0,None,GdPrv,None,0,4,2010,WD,Abnorml,158900,26483.333333333332,0.0005165289256198347,46,32,195814.3010989011
759,160.0,FV,35.95,2280,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5.0,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,360.0,TA,TA,PConc,Gd,TA,No,ALQ,549,Unf,0,195,744,GasA,Gd,Y,SBrkr,757,744,0,1501,0,0.0,2,1,3,1,TA,6,Typ,0,None,Detchd,1999.0,Unf,2,440,TA,TA,Y,0,0.0,0,0,0.0,0,None,None,None,0,8,2008,WD,Normal,179400,29900.0,0.002631578947368421,25,9,136797.56097560975
761,20.0,RL,70.0,9100,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6.0,1959,1959,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,612,Unf,0,252,864,GasA,Ex,Y,SBrkr,864,0,0,864,0,0.0,1,0,2,1,TA,5,Typ,0,None,Detchd,2008.0,Unf,1,300,Ex,Ex,Y,0,0.0,0,0,0.0,0,None,None,Shed,450,10,2009,WD,Normal,127500,25500.0,0.0005494505494505495,65,50,195814.3010989011
762,30.0,RM,60.0,6911,Pave,Reg,Lvl,AllPub,FR2,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,5,5.0,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,Mn,LwQ,405,Unf,0,740,1145,GasA,TA,Y,SBrkr,1301,0,0,1301,0,0.0,1,0,2,1,Fa,5,Min1,0,None,Detchd,1965.0,Unf,2,440,TA,TA,Y,0,0.0,0,0,0.0,0,None,None,None,0,10,2009,WD,Normal,100000,20000.0,0.0007234843003906816,100,59,195814.3010989011
763,60.0,FV,72.0,8640,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5.0,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,24,Unf,0,732,756,GasA,Ex,Y,SBrkr,764,783,0,1547,0,0.0,2,1,3,1,Gd,7,Typ,0,None,Attchd,2009.0,Unf,2,614,TA,TA,Y,169,45.0,0,0,0.0,0,None,None,None,0,6,2010,Con,Normal,215200,30742.85714285714,0.0008101851851851852,15,1,195814.3010989011
764,60.0,RL,82.0,9430,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5.0,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,673.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,1163,Unf,0,89,1252,GasA,Ex,Y,SBrkr,1268,1097,0,2365,1,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,1999.0,RFn,3,856,TA,TA,Y,0,128.0,0,0,160.0,0,None,None,None,0,7,2009,WD,Normal,337000,42125.0,0.000848356309650053,25,10,195814.3010989011
766,20.0,RL,75.0,14587,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,5.0,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,284.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1498,1498,GasA,Ex,Y,SBrkr,1506,0,0,1506,0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2008.0,Fin,2,592,TA,TA,Y,0,174.0,0,0,0.0,0,None,None,None,0,8,2008,New,Partial,264132,44022.0,0.0004113251525330774,16,0,195814.3010989011
769,20.0,RL,70.0,9100,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5.0,2004,2005,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24,Unf,0,1836,1860,GasA,Ex,Y,SBrkr,1836,0,0,1836,0,0.0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2004.0,Fin,2,484,TA,TA,Y,120,33.0,0,0,0.0,0,None,None,None,0,10,2006,WD,Normal,216837,27104.625,0.0008791208791208791,20,1,195814.3010989011
